538870	Después de haber {{c1::leído}} la carta, se puso triste.	594616	He got sad after reading the letter.	[sound:spa-538870-audio.mp3]
538880	¡Qué chico tan {{c1::simpático}} que es Luis!	1367456	Luis is such a nice boy!	[sound:spa-538880-audio.mp3]
538903	Tenemos que estar {{c1::dispuestos}} a tomar el primer paso.	538902	We have to be willing to take the first step.	[sound:spa-538903-audio.mp3]
539120	Los tomates son buenos para las personas que sufren dolor de estómago a causa del exceso de ácido {{c1::estomacal}} cuando su estómago está vacío.	538959	Tomatoes are good for people who suffer stomach pain from excess stomach acid when their stomach is empty.	[sound:spa-539120-audio.mp3]
539216	Ellos se {{c1::escondieron}} en las sombras.	317691	They hid themselves in the shadows.	[sound:spa-539216-audio.mp3]
539245	El verde le {{c1::sienta}} a Alicia.	388858	Green suits Alice.	[sound:spa-539245-audio.mp3]
539296	Él no murió en {{c1::vano}}.	3962751	He didn't die in vain.	[sound:spa-539296-audio.mp3]
539406	Deseó que su madre no estuviera {{c1::enfadada}} con ella.	320558	She wished her mother would not be mad at her.	[sound:spa-539406-audio.mp3]
539458	Él me dio todos los {{c1::detalles}}.	297651	He told me all the details.	[sound:spa-539458-audio.mp3]
539461	Tenemos que {{c1::regar}} las flores.	588355	We have to water the flowers.	[sound:spa-539461-audio.mp3]
539478	Empezamos nuestro trabajo a {{c1::mediodía}}.	248944	We began our work at noon.	[sound:spa-539478-audio.mp3]
539482	Si sigue tomando así tendrá que tomar un {{c1::taxi}} para volver a casa.	539481	If he keeps drinking like that, he'll have to take a taxi home.	[sound:spa-539482-audio.mp3]
539937	¿Cuál es tu {{c1::oración}} favorita?	1430154	What is your favorite prayer?	[sound:spa-539937-audio.mp3]
539944	Ella no sabe montar en {{c1::bicicleta}}.	2673716	She doesn't know how to ride a bike.	[sound:spa-539944-audio.mp3]
539969	Todas las {{c1::mañanas}} se va a dar un paseo.	707001	Every morning he leaves to take a walk.	[sound:spa-539969-audio.mp3]
540297	Ella tiene un novio con el que sale desde el instituto, pero tiene la impresión de que su relación se ha convertido en un {{c1::hábito}} y está cada vez más insatisfecha.	328231	She has a boyfriend she's been going out with since high school but feels their relationship has become a matter of habit and is increasingly dissatisfied.	[sound:spa-540297-audio.mp3]
540299	Si no fuera por los libros, cada generación tendría que redescubrir por sí misma las {{c1::verdades}} del pasado.	267149	If it were not for books, each generation would have to rediscover for itself the truths of the past.	[sound:spa-540299-audio.mp3]
540314	Tengo {{c1::curiosidad}} por las cosas en las que estoy interesado.	482344	I'm curious about the things that I'm interested in.	[sound:spa-540314-audio.mp3]
540357	El ruido me {{c1::despertó}}.	1256986	That noise woke me up.	[sound:spa-540357-audio.mp3]
540421	Estuve con una familia {{c1::estadounidense}}.	252998	I stayed with an American family.	[sound:spa-540421-audio.mp3]
540426	Ellos se han bebido dos {{c1::botellas}} de vino.	706996	They have drunk two bottles of wine.	[sound:spa-540426-audio.mp3]
540437	A pesar de haber estudiado chino durante dos años, todavía hay muchos {{c1::caracteres}} que no conozco.	2762092	Although I have been studying Chinese for 2 years, there are still a lot of words I do not know.	[sound:spa-540437-audio.mp3]
540480	Yumi fue allí {{c1::sola}}.	706993	Yumi went there alone.	[sound:spa-540480-audio.mp3]
540484	Me las arreglo bastante bien ahora con mi nuevo {{c1::bastón}}.	540482	I get along quite well now with my new cane.	[sound:spa-540484-audio.mp3]
541233	Voy a ir a dar un paseo para {{c1::despejar}} mi cabeza.	40006	I'll just go for a walk to clear my head.	[sound:spa-541233-audio.mp3]
541298	Di por supuesto que te {{c1::unirías}} a nosotros.	69731	I took it for granted that you would join us.	[sound:spa-541298-audio.mp3]
541303	Sólo había seis personas en la {{c1::fiesta}}.	1103231	There were only six people at the party.	[sound:spa-541303-audio.mp3]
541305	Me gustaría que cantaras una {{c1::canción}}.	475754	I would like you to sing a song.	[sound:spa-541305-audio.mp3]
541756	El último {{c1::tramo}} de nuestro viaje será el más difícil.	541753	The last leg of our journey will be the most difficult.	[sound:spa-541756-audio.mp3]
541857	Pregúntale cuándo {{c1::volverá}}.	5544854	Ask him when he will come back.	[sound:spa-541857-audio.mp3]
541858	Nunca {{c1::cumple}} sus promesas.	289792	He never keeps his word.	[sound:spa-541858-audio.mp3]
541896	Los {{c1::monos}} pueden aprender un montón de trucos.	25871	Monkeys can learn a lot of tricks.	[sound:spa-541896-audio.mp3]
542556	Nos acercamos, intentando {{c1::entendernos}} el uno al otro, pero sólo nos herimos y lloramos.	542548	We get closer, trying to understand each other, but just hurt each other and cry.	[sound:spa-542556-audio.mp3]
542858	No {{c1::dejes}} para mañana lo que puedas hacer hoy.	1329460	Don't delay today's work until tomorrow.	[sound:spa-542858-audio.mp3]
542863	No debemos romper nuestra {{c1::promesa}}.	324204	We must not break our promise.	[sound:spa-542863-audio.mp3]
543447	La muñeca {{c1::rota}} es mía.	49031	The broken doll is mine.	[sound:spa-543447-audio.mp3]
544057	Lo que {{c1::dices}} no tiene sentido.	2218419	You're talking nonsense.	[sound:spa-544057-audio.mp3]
544256	Dábale arroz a la zorra el {{c1::abad}}.	595237	The abbot gave rice to the vixen.	[sound:spa-544256-audio.mp3]
544275	No {{c1::confío}} en los hombres de negocios.	543118	I don't trust businessmen.	[sound:spa-544275-audio.mp3]
544287	Habiendo cruzado todos los {{c1::océanos}} del mundo, se ahogó en un vaso de agua.	542393	Having crossed all the oceans of the world, he drowned himself in a glass of water.	[sound:spa-544287-audio.mp3]
544292	Tatoeba: donde intentamos ser expertos en nuestras {{c1::respectivas}} lenguas y... bueno, lo intentamos.	542348	Tatoeba: Where we try to be experts in our respective languages and... well, we try.	[sound:spa-544292-audio.mp3]
545226	Ahora deberías {{c1::volver}} a la cama.	241805	You should go back to bed now.	[sound:spa-545226-audio.mp3]
545274	No se puede {{c1::deshacer}} lo que ya se ha hecho.	545272	You cannot undo what has already been done.	[sound:spa-545274-audio.mp3]
545285	Abandonó el coche en un {{c1::callejón}} y se fue corriendo.	545284	He ditched the car in an alley and took off running.	[sound:spa-545285-audio.mp3]
545615	El mítico Kraken, grueso como un barco pero el triple de grande, una vez atacó a la flota de Cristóbal Colón... sin dejarle a Colón más opción que {{c1::comérselo}}.	545608	The mythical Kraken, thick as a ship and three times as wide, once made an attack on Christopher Columbus's fleet... giving Columbus no choice but to eat him.	[sound:spa-545615-audio.mp3]
545919	Es mi negocio investigar {{c1::tales}} cosas.	49789	It's my business to investigate such things.	[sound:spa-545919-audio.mp3]
545941	Estoy {{c1::bastante}} seguro de eso.	50419	I'm quite sure of that.	[sound:spa-545941-audio.mp3]
545977	Repártenos los {{c1::naipes}}.	321359	Deal us the cards.	[sound:spa-545977-audio.mp3]
546938	¡Irónicamente, esa vieja regla gramatical que dice "nunca terminar una {{c1::oración}} con una preposición" hace precisamente eso!	546934	Ironically, that old grammar rule that says "never end a sentence with a preposition" does just that!	[sound:spa-546938-audio.mp3]
546963	Cuando me la encontré el otro día, me {{c1::preguntó}} por mis padres.	273124	When I met her the other day she asked of my parents.	[sound:spa-546963-audio.mp3]
547008	Mi esposa parecía {{c1::sorprendida}}.	244140	My wife looked surprised.	[sound:spa-547008-audio.mp3]
547036	Eso es difícilmente {{c1::creíble}}.	547032	That's hardly believable.	[sound:spa-547036-audio.mp3]
547204	Desde el momento en que cogí tu libro hasta que lo dejé, estuve partiéndome de risa. Algún día {{c1::pretendo}} leerlo.	502598	From the moment I picked up your book until I laid it down, I was convulsed with laughter. Some day I intend reading it.	[sound:spa-547204-audio.mp3]
547210	Lo más duro era el fin de mes... sobre todo los {{c1::treinta}} últimos días.	492653	The hardest was the end of the month...Especially the last thirty days...	[sound:spa-547210-audio.mp3]
547212	Mi padre era {{c1::funcionario}}, y mi madre tampoco hacía nada.	491185	My father was a civil servant, and my mother wasn't doing anything either.	[sound:spa-547212-audio.mp3]
547223	Principalmente {{c1::sufrimos}}, no por nuestros vicios o por nuestras flaquezas, sino por nuestras ilusiones.	418411	We suffer primarily not from our vices or our weaknesses, but from our illusions.	[sound:spa-547223-audio.mp3]
547224	La {{c1::educación}} es aprender lo que ni siquiera sabías que no sabías.	418412	Education is learning what you didn't even know you didn't know.	[sound:spa-547224-audio.mp3]
547231	Tranquilo, es sólo un {{c1::espantapájaros}}.	522152	Relax, it's just a scarecrow.	[sound:spa-547231-audio.mp3]
547234	La máquina {{c1::expendedora}} está haciendo unos ruidos extraños.	522529	The vending machine is making strange noises.	[sound:spa-547234-audio.mp3]
547264	Esta {{c1::oración}} no quiere decir nada.	547242	This sentence doesn't mean anything.	[sound:spa-547264-audio.mp3]
548776	¡Ella pasó más de media hora depilándose las {{c1::cejas}}!	548770	She spent over half an hour plucking her eyebrows!	[sound:spa-548776-audio.mp3]
548939	Remontemos {{c1::cometas}}.	276074	Let's fly kites.	[sound:spa-548939-audio.mp3]
548940	Remontemos un {{c1::barrilete}}.	449022	Let's fly a kite.	[sound:spa-548940-audio.mp3]
548985	Entendí el {{c1::meollo}} de lo que decía.	283623	I got the gist of what he was saying.	[sound:spa-548985-audio.mp3]
549153	La guerra no es una aventura; la guerra es una enfermedad, como el {{c1::tifus}}.	548987	War is not an adventure. War is an illness. Like typhus.	[sound:spa-549153-audio.mp3]
549182	Volemos una {{c1::cometa}}.	276074	Let's fly kites.	[sound:spa-549182-audio.mp3]
549251	Su edad no llegó a entrar en nuestra {{c1::decisión}} de no emplearlo.	307824	His age didn't enter into our decision not to employ him.	[sound:spa-549251-audio.mp3]
549252	Él es sólo un {{c1::soñador}}.	295594	He is no more than a dreamer.	[sound:spa-549252-audio.mp3]
549255	El prisionero fue {{c1::liberado}}.	46719	The prisoner was released.	[sound:spa-549255-audio.mp3]
549266	Él miró hacia atrás y me {{c1::sonrió}}.	299855	He looked back and smiled at me.	[sound:spa-549266-audio.mp3]
549271	Me parece que era {{c1::rico}}.	5284466	I think he was rich.	[sound:spa-549271-audio.mp3]
549300	¡¡Tu ejército es impotente frente al mío!! -{{c1::rió}} él.	73930	Your army is impotent against mine!! he laughed.	[sound:spa-549300-audio.mp3]
549395	Soy el único que no sabe {{c1::uigur}}.	408204	I'm the only one who doesn't know Uyghur.	[sound:spa-549395-audio.mp3]
550495	Ella y sus amigas están {{c1::locas}} por la música.	550207	She and her friends are mad about music.	[sound:spa-550495-audio.mp3]
550497	Ella y sus amigos están {{c1::locos}} por la música.	550207	She and her friends are mad about music.	[sound:spa-550497-audio.mp3]
550509	En Alemania existe la superstición de que, si {{c1::enciendes}} un cigarro con una vela, un marinero morirá en el mar.	547078	In Germany, there's a superstition that if you light a cigarette off a candle, a sailor will die at sea.	[sound:spa-550509-audio.mp3]
550520	El {{c1::enemigo}} es estúpido: ¡Piensa que nosotros somos el {{c1::enemigo}} cuando lo es él!	2057372	The enemy is stupid: they think we're the enemy, when they are!	[sound:spa-550520-audio.mp3]
550768	—¿Y bien? —preguntó la {{c1::dependienta}} impaciente una vez que Dima hubo terminado la llamada— ¿Ahora todo está listo?	550710	Well? the impatient shopkeeper asked, once Dima had ended the call. "Is everything all set now?"	[sound:spa-550768-audio.mp3]
550780	¡Oh! ¡Yo {{c1::conozco}} a este hombre!	5099530	Oh! I know this man!	[sound:spa-550780-audio.mp3]
550899	Hoy en día, la gente sabe el precio de todo y el {{c1::valor}} de nada.	550898	Nowadays, people know the price of everything and the value of nothing.	[sound:spa-550899-audio.mp3]
551027	Ella se {{c1::abandonó}} al placer.	312945	She abandoned herself to pleasure.	[sound:spa-551027-audio.mp3]
551354	Lamento {{c1::decirte}} la verdad.	245274	I regret to tell you the truth.	[sound:spa-551354-audio.mp3]
551370	Su hermano se {{c1::perdió}} en la ciudad.	287179	His brother was lost in the town.	[sound:spa-551370-audio.mp3]
551385	Birmania es {{c1::gobernado}} por una dictadura militar.	551384	Myanmar is ruled by a military dictatorship.	[sound:spa-551385-audio.mp3]
551428	He tenido {{c1::suficiente}}.	433859	I've had enough.	[sound:spa-551428-audio.mp3]
551524	Me {{c1::avergüenzo}} de mí mismo.	599231	I'm ashamed of myself.	[sound:spa-551524-audio.mp3]
551525	Tengo {{c1::vergüenza}} de mí mismo.	599231	I'm ashamed of myself.	[sound:spa-551525-audio.mp3]
551557	Lo hizo simplemente por {{c1::curiosidad}}.	301416	He did it simply out of curiosity.	[sound:spa-551557-audio.mp3]
551863	A Cristóbal Colón le gustaban los torrentes de la bahía del Pirata, e iba a menudo a {{c1::surfear}} allí.	551417	Christopher Columbus enjoyed the torrents of Pirate Bay and would often go surfing there.	[sound:spa-551863-audio.mp3]
551884	Ella seguía hablando mientras {{c1::comía}}.	315094	She kept on talking while eating.	[sound:spa-551884-audio.mp3]
552521	Este problema surgió de la {{c1::mutua}} incomprensión.	56719	This problem arose from the mutual misunderstanding.	[sound:spa-552521-audio.mp3]
553033	Los expertos políticos han empezado a {{c1::opinar}} sobre el discurso del presidente.	553030	Political pundits have begun weighing in on the president's speech.	[sound:spa-553033-audio.mp3]
553299	Esas tres chicas bonitas son todas {{c1::sobrinas}} mías.	61394	These three pretty girls are all nieces of mine.	[sound:spa-553299-audio.mp3]
553338	Puedo {{c1::convencerte}} fácilmente de su inocencia.	287588	I can easily convince you of his innocence.	[sound:spa-553338-audio.mp3]
553340	La casa no daba {{c1::signos}} de vida.	49407	The house gave no sign of life.	[sound:spa-553340-audio.mp3]
553362	Una vez perdido, el tiempo no se puede {{c1::recuperar}}.	27458	Once lost, time cannot be recalled.	[sound:spa-553362-audio.mp3]
553392	El cenicero estaba llenísimo de {{c1::colillas}}.	553388	The ashtray was brimming with cigarette butts.	[sound:spa-553392-audio.mp3]
553611	Prefiero los {{c1::anillos}} de plata a los de oro.	18571	I prefer silver rings to gold ones.	[sound:spa-553611-audio.mp3]
553615	El oro fue golpeado en hojas {{c1::delgadas}}.	18580	The gold was beaten into thin plates.	[sound:spa-553615-audio.mp3]
553638	Una {{c1::ráfaga}} de viento llenó las velas.	27599	A gust of wind swelled the sails.	[sound:spa-553638-audio.mp3]
553669	Tiene un buen {{c1::manejo}} del inglés.	294020	He has a good grasp of English.	[sound:spa-553669-audio.mp3]
553677	La llama parpadeó un momento y luego se {{c1::apagó}}.	553675	The flame flickered for a moment, then died out.	[sound:spa-553677-audio.mp3]
553817	Ardía en {{c1::cólera}}.	301880	He was burning with his anger.	[sound:spa-553817-audio.mp3]
553820	Requirió de más {{c1::ayuda}}.	293129	He held out his hand for more.	[sound:spa-553820-audio.mp3]
553933	Qué rápido se {{c1::terminan}} las vacaciones de verano.	24331	How soon the summer holiday is over.	[sound:spa-553933-audio.mp3]
554044	Él sabe {{c1::alemán}} y francés, sin contar el inglés.	288082	He knows German and French, not to mention English.	[sound:spa-554044-audio.mp3]
554072	Algunos {{c1::programadores}} parecen olvidar que escribir una buena documentación es tan importante como, si no más importante que, escribir un buen programa.	554041	Some programmers seem to forget that writing good documentation is as important, if not more important, as writing a good program.	[sound:spa-554072-audio.mp3]
554092	Gracias por {{c1::recordarme}} la reunión a la que debo asistir.	246826	Thank you for reminding me about the meeting I have to attend.	[sound:spa-554092-audio.mp3]
554125	Deme también un poco de {{c1::leche}}.	250027	Give me some milk, too.	[sound:spa-554125-audio.mp3]
554710	Nadie será objeto de injerencias arbitrarias en su vida privada, su familia, su domicilio o su correspondencia, ni de ataques a su {{c1::honra}} o a su reputación. Toda persona tiene derecho a la protección de la ley contra tales injerencias o ataques.	554696	No one shall be subjected to arbitrary interference with his privacy, family, home or correspondence, nor to attacks upon his honour and reputation. Everyone has the right to the protection of the law against such interference or attacks.	[sound:spa-554710-audio.mp3]
554714	Nadie será condenado por actos u omisiones que en el momento de cometerse no fueron delictivos según el Derecho nacional o internacional. Tampoco se impondrá pena más grave que la {{c1::aplicable}} en el momento de la comisión del delito.	554683	No one shall be held guilty of any penal offence on account of any act or omission which did not constitute a penal offence, under national or international law, at the time when it was committed. Nor shall a heavier penalty be imposed than the one that was applicable at the time the penal offence was committed.	[sound:spa-554714-audio.mp3]
554719	Toda persona tiene derecho, en condiciones de plena igualdad, a ser oída públicamente y con justicia por un tribunal independiente e {{c1::imparcial}}, para la determinación de sus derechos y obligaciones o para el examen de cualquier acusación contra ella en materia penal.	554664	Everyone is entitled in full equality to a fair and public hearing by an independent and impartial tribunal, in the determination of his rights and obligations and of any criminal charge against him.	[sound:spa-554719-audio.mp3]
554728	Toda persona acusada de delito tiene derecho a que se presuma su inocencia mientras no se pruebe su culpabilidad, conforme a la ley y en juicio público en el que se le hayan asegurado todas las {{c1::garantías}} necesarias para su defensa.	554675	Everyone charged with a penal offence has the right to be presumed innocent until proved guilty according to law in a public trial at which he has had all the guarantees necessary for his defence.	[sound:spa-554728-audio.mp3]
554733	Toda persona tiene derecho a un recurso efectivo ante los tribunales nacionales competentes, que la {{c1::ampare}} contra actos que violen sus derechos fundamentales reconocidos por la constitución o por la ley.	554658	Everyone has the right to an effective remedy by the competent national tribunals for acts violating the fundamental rights granted him by the constitution or by law.	[sound:spa-554733-audio.mp3]
554768	Enfadado con Leif Ericson por haberle robado el descubrimiento 500 años antes, Cristóbal Colón una vez escribió una rigurosa demostración matemática que {{c1::demostraba}} que Ericson nunca había estado realmente en América del Norte. Desgraciadamente, ésta era demasiado difícil de entender incluso para los matemáticos más brillantes.	554318	Angry at Leif Ericson for stealing his thunder 500 years before, Christopher Columbus once wrote a rigorous mathematical proof that showed how Ericson had never actually been to North America. Unfortunately, the proof was too difficult for even the brightest mathematicians to understand.	[sound:spa-554768-audio.mp3]
554894	Conocimiento es {{c1::poder}}.	1801314	Knowing is power.	[sound:spa-554894-audio.mp3]
554928	Su supervisor le dio una excelente {{c1::recomendación}}.	554925	His supervisor gave him a sterling recommendation.	[sound:spa-554928-audio.mp3]
555499	Él tiene por {{c1::regla}} nunca hablar mal de otros.	301075	He makes it a rule never to speak ill of others.	[sound:spa-555499-audio.mp3]
556206	¿Puedes {{c1::ayudarme}} con mi problema?	257641	Can you help me out of my trouble?	[sound:spa-556206-audio.mp3]
556227	No {{c1::trabajo}}.	2768060	I don't work.	[sound:spa-556227-audio.mp3]
556357	El sueldo va en {{c1::función}} de la edad y la experiencia.	19524	The salary is fixed according to age and experience.	[sound:spa-556357-audio.mp3]
556577	¿Puedo salir a {{c1::jugar}}?	22017	May I go out to play?	[sound:spa-556577-audio.mp3]
556579	Cree a aquellos que {{c1::buscan}} la verdad, ten cuidado con aquellos que la encuentran.	411012	Believe those who seek truth, beware those who find it.	[sound:spa-556579-audio.mp3]
556581	Si sigues bebiendo así te {{c1::pondrás}} malo.	41533	If you keep on drinking like that, you'll get sick.	[sound:spa-556581-audio.mp3]
557676	No {{c1::confundas}} eficacia con eficiencia.	538449	Don't confuse "efficacy" with "efficiency".	[sound:spa-557676-audio.mp3]
558325	Antes había una {{c1::chimenea}} aquí pero han de haberla quitado.	558317	There used to be a fireplace here but I guess it's been torn down.	[sound:spa-558325-audio.mp3]
558330	Según algunas fuentes, Noam Chomsky es el autor vivo más {{c1::citado}}.	558326	According to some sources, Noam Chomsky is the most cited living author.	[sound:spa-558330-audio.mp3]
558334	No puedo ni confirmar ni {{c1::negar}} los rumores.	558332	I can neither confirm nor deny the rumors.	[sound:spa-558334-audio.mp3]
558382	Para su sorpresa, el ladrón {{c1::resultó}} ser su propio hijo.	283545	To his surprise, the thief turned out to be his own son.	[sound:spa-558382-audio.mp3]
558394	Estoy convencido de que mi hija {{c1::aprobará}} el examen.	261893	I'm convinced that my daughter will pass the exam.	[sound:spa-558394-audio.mp3]
558395	¿Puedo {{c1::aparcar}} aquí? "No, no puedes."	412803	May I park here? "No, you can't."	[sound:spa-558395-audio.mp3]
558414	Aunque la red parezca suave y delicada, es {{c1::resistente}}.	274103	Although the web looks soft and delicate, it is strong.	[sound:spa-558414-audio.mp3]
558489	Todo lo que {{c1::sube}} tiene que bajar.	558488	Whatever goes up must come down.	[sound:spa-558489-audio.mp3]
558525	Llevo todo el día {{c1::llamándole}} pero la línea está ocupada.	558523	I've tried calling him all day, but the line is busy.	[sound:spa-558525-audio.mp3]
558635	Ella se {{c1::aprovechó}} de mi ignorancia.	314387	She took advantage of my ignorance.	[sound:spa-558635-audio.mp3]
558979	En su cumpleaños, tomé un tren a la ciudad en la cual él {{c1::vivía}}.	287127	On his birthday, I took a train to the town in which he lived.	[sound:spa-558979-audio.mp3]
559042	Esta tarde tenemos una {{c1::visita}}.	4333304	We have a visitor this afternoon.	[sound:spa-559042-audio.mp3]
559050	Explicó el significado {{c1::literal}} de la frase.	706892	She explained the literal meaning of the phrase.	[sound:spa-559050-audio.mp3]
559935	Almorcé {{c1::apresuradamente}}.	256851	I ate a hasty lunch.	[sound:spa-559935-audio.mp3]
559946	Le {{c1::conocí}} en la estación.	260346	I met him at the station.	[sound:spa-559946-audio.mp3]
560101	Hombre soy; nada humano me es {{c1::ajeno}}.	618637	I am a man; no human is strange to me.	[sound:spa-560101-audio.mp3]
560333	El {{c1::pueblito}}, abandonado hace mucho tiempo, parece congelado en el tiempo.	560330	The small town, abandoned long ago, seems frozen in time.	[sound:spa-560333-audio.mp3]
560336	Ella tiene sólo recuerdos {{c1::amargos}} de su tiempo con ellos.	560335	She has only bitter memories of her time with them.	[sound:spa-560336-audio.mp3]
560339	¿De qué se trata todo ese {{c1::ruido}}?	560338	What's all that racket?	[sound:spa-560339-audio.mp3]
560352	Si seguimos aquí seremos blancos {{c1::fáciles}}.	560345	If we stay here, we'll be sitting ducks.	[sound:spa-560352-audio.mp3]
560358	Vándalos hicieron {{c1::estragos}} en la casa abandonada.	560357	Vandals wreaked havoc in the abandoned house.	[sound:spa-560358-audio.mp3]
560432	El puente se {{c1::colapsó}} bajo la presión.	18997	The bridge crashed under the pressure.	[sound:spa-560432-audio.mp3]
560753	Un viaje a Hawái {{c1::cuesta}} alrededor de 200 dólares.	706891	A trip to Hawaii costs around 200 dollars.	[sound:spa-560753-audio.mp3]
560927	Fui lo suficientemente tonto para {{c1::creerlo}}.	1728529	I was stupid enough to believe it.	[sound:spa-560927-audio.mp3]
560979	Eugene conseguirá el premio Ig Noble por su {{c1::contribución}} a la literatura.	480850	Eugene will get the Ig Noble prize for his contribution to literature.	[sound:spa-560979-audio.mp3]
561056	Hay un {{c1::mapa}} en la pared.	2713355	There's a map on the wall.	[sound:spa-561056-audio.mp3]
562101	Quisiera información más {{c1::detallada}}.	706885	I'd like more detailed information.	[sound:spa-562101-audio.mp3]
562132	Me {{c1::levanto}} todos los días a las seis.	476418	I get up at six every day.	[sound:spa-562132-audio.mp3]
562152	Tanto vosotros como yo somos {{c1::estudiantes}}.	68837	Both you and I are students.	[sound:spa-562152-audio.mp3]
562395	Mi madre está ocupada {{c1::cosiendo}}.	320854	My mother is occupied with the sewing.	[sound:spa-562395-audio.mp3]
562400	Estas {{c1::blusas}} son de manga larga.	55016	These blouses are long sleeved.	[sound:spa-562400-audio.mp3]
562401	El pequeño Johnny se {{c1::pee}} en la clase.	52846	Little Johnny farts in the classroom.	[sound:spa-562401-audio.mp3]
562417	Él ha {{c1::estado}} en Hokkaido.	303725	He has been to Hokkaido.	[sound:spa-562417-audio.mp3]
562439	Intentó cortejarla con {{c1::poemas}} de amor.	562438	He tried wooing her with love poems.	[sound:spa-562439-audio.mp3]
562514	Entonces {{c1::cogieron}} dientes de león y se los pusieron en las orejas.	50174	Then they picked dandelions and put them in their ears.	[sound:spa-562514-audio.mp3]
562558	Te {{c1::devolveré}} el CD dentro de una semana.	27720	I will give you back the CD in a week.	[sound:spa-562558-audio.mp3]
562565	Ellos están a favor de {{c1::vuestro}} plan.	305471	They are in favor of your plan.	[sound:spa-562565-audio.mp3]
562566	Carol {{c1::estudia}} español desde hace tres años.	63169	Carol has been studying Spanish for three years.	[sound:spa-562566-audio.mp3]
562623	El {{c1::primer}} paso es el más difícil.	3690799	The first step is the most difficult.	[sound:spa-562623-audio.mp3]
562686	Tom es el alumno más {{c1::diligente}} en la clase.	37298	Tom is the most diligent student in class.	[sound:spa-562686-audio.mp3]
562706	Puede que algunos {{c1::funcionarios}} hayan sido corrompidos.	324159	Some officials may have been corrupted.	[sound:spa-562706-audio.mp3]
562716	Me {{c1::arrepiento}} de haberte dicho.	1511068	I regret having told you.	[sound:spa-562716-audio.mp3]
563646	Un niño pequeño necesita a alguien a quien poder {{c1::admirar}}.	245817	A small boy needs some person he can look up to.	[sound:spa-563646-audio.mp3]
563652	Toqué el {{c1::timbre}} y esperé.	255564	I rang the bell and waited.	[sound:spa-563652-audio.mp3]
563675	Hay que {{c1::esforzarse}} al máximo en todo.	24624	One has to do one's best in anything.	[sound:spa-563675-audio.mp3]
563750	Una vez, Shinichiro Watanabe pensó en hacer un anime sobre Cristóbal Colón, pero llegó a la conclusión de que ni siquiera el anime era lo suficientemente {{c1::expresivo}} para retratar con fidelidad la genialidad surreal de las hazañas de Cristóbal Colón.	563611	Shinichirō Watanabe once considered making an anime about Christopher Columbus, but came to the conclusion that not even anime was expressive enough to properly portray the surreal greatness of Columbus's exploits.	[sound:spa-563750-audio.mp3]
563767	Como te {{c1::dije}} antes, esto también es parte de tu trabajo.	51896	This is also part of your work, as I told you before.	[sound:spa-563767-audio.mp3]
563803	—¡¿Dima?! —Al-Sayib estaba tan sorprendido que dejó caer su Fanta sobre el ordenador, {{c1::arruinando}} así su caza de novatos— ¡¿Dima?! ¡¿Eres realmente tú?!	563615	Dima?! Al-Sayib was so shocked that he dropped his Fanta on his computer, thereby ruining his noob hunt. "Dima?! Is that really you?!"	[sound:spa-563803-audio.mp3]
563987	Tu ayuda es {{c1::indispensable}} para nuestro éxito.	262511	Your help is indispensable to our success.	[sound:spa-563987-audio.mp3]
564010	No {{c1::soporto}} a ese tipo.	252648	I can't bear that fellow.	[sound:spa-564010-audio.mp3]
564012	En pocas palabras, creo que es un {{c1::payaso}}.	27814	In a word, I think he's a fool.	[sound:spa-564012-audio.mp3]
564073	¿Qué tiene {{c1::checar}} mi email cada 15 minutos?	564072	What's the big deal about checking my email every 15 minutes?	[sound:spa-564073-audio.mp3]
564133	No me {{c1::opongo}} a que vayas a trabajar fuera de casa, pero ¿quién se ocupará de los niños?	17774	I don't object to your going out to work, but who will look after the children?	[sound:spa-564133-audio.mp3]
564155	Por qué él dejó la ciudad tan de repente sigue siendo un {{c1::misterio}}.	283254	It is still a mystery why he suddenly left the town.	[sound:spa-564155-audio.mp3]
564189	Dices algo y luego haces justo lo {{c1::contrario}}.	70312	You say one thing and then act just the opposite.	[sound:spa-564189-audio.mp3]
564214	Se {{c1::pusieron}} todos de pie al mismo tiempo.	564212	They all stood up at the same time.	[sound:spa-564214-audio.mp3]
564222	Hicieron caso {{c1::omiso}} de sus objeciones.	307438	They set aside her objections.	[sound:spa-564222-audio.mp3]
564228	Me gustaría que {{c1::viniese}} a las nueve.	18401	I'd like you to come at nine.	[sound:spa-564228-audio.mp3]
564240	Sus piernas {{c1::temblaban}} del miedo.	19148	His legs were trembling from fear.	[sound:spa-564240-audio.mp3]
564454	Esto es {{c1::feo}}.	463324	This is ugly.	[sound:spa-564454-audio.mp3]
564455	La {{c1::función}} de búsqueda tiene muy pocas opciones.	530037	The search function has too few options.	[sound:spa-564455-audio.mp3]
564545	¡Ya he {{c1::tenido}} suficiente!	706878	I've had enough already!	[sound:spa-564545-audio.mp3]
564553	¡Me sacas de mis {{c1::casillas}}!	966670	You drive me nuts!	[sound:spa-564553-audio.mp3]
564555	Tenían {{c1::pegatinas}} en sus coches que decían "primero Iraq, luego Francia".	453234	They had stickers on their cars reading: "First Iraq then France".	[sound:spa-564555-audio.mp3]
565656	Se {{c1::quedaron}} boquiabiertos.	1571	They were left speechless.	[sound:spa-565656-audio.mp3]
565658	Se {{c1::quedaron}} sin palabras.	1571	They were left speechless.	[sound:spa-565658-audio.mp3]
